from_stop_id,to_stop_id,route_id,travel_time_s,operator
12000648,12000647,30000089,67,rapidbus_penang
12000647,12000646,30000089,52,rapidbus_penang
12000646,12000645,30000089,58,rapidbus_penang
12000645,12000508,30000089,103,rapidbus_penang
12000508,12000488,30000089,38,rapidbus_penang
12000488,12000489,30000089,33,rapidbus_penang
12000489,12000491,30000089,29,rapidbus_penang
12000491,12000493,30000089,42,rapidbus_penang
12000493,12000496,30000089,93,rapidbus_penang
12000496,12000497,30000089,35,rapidbus_penang
12000497,12000498,30000089,38,rapidbus_penang
12000498,12000501,30000089,30,rapidbus_penang
12000501,12000503,30000089,26,rapidbus_penang
12000503,12000506,30000089,69,rapidbus_penang
12000506,12000504,30000089,40,rapidbus_penang
12000504,12000502,30000089,28,rapidbus_penang
12000502,12001558,30000089,78,rapidbus_penang
12001558,12001556,30000089,60,rapidbus_penang
12001556,12001555,30000089,60,rapidbus_penang
12001555,12001553,30000089,77,rapidbus_penang
12001553,12001551,30000089,23,rapidbus_penang
12001551,12001549,30000089,29,rapidbus_penang
12001549,12001547,30000089,111,rapidbus_penang
12001547,12002117,30000089,89,rapidbus_penang
12002117,12001543,30000089,28,rapidbus_penang
12001543,12001541,30000089,55,rapidbus_penang
12001541,12001530,30000089,87,rapidbus_penang
12001530,12001522,30000089,46,rapidbus_penang
12001522,12001513,30000089,40,rapidbus_penang
12001513,12001517,30000089,20,rapidbus_penang
12001517,12001518,30000089,31,rapidbus_penang
12001518,12001520,30000089,40,rapidbus_penang
12001520,12001527,30000089,154,rapidbus_penang
12001527,12001531,30000089,47,rapidbus_penang
12001531,12001534,30000089,41,rapidbus_penang
12001534,12001537,30000089,28,rapidbus_penang
12001537,12001594,30000089,29,rapidbus_penang
12001594,12001593,30000089,30,rapidbus_penang
12001593,12002550,30000089,35,rapidbus_penang
12002550,12002392,30000089,25,rapidbus_penang
12002392,12000098,30000089,240,rapidbus_penang
12000098,12002551,30000089,20,rapidbus_penang
12002551,12000094,30000089,45,rapidbus_penang
12000094,12000092,30000089,63,rapidbus_penang
12000092,12000091,30000089,49,rapidbus_penang
12000091,12000088,30000089,63,rapidbus_penang
12000088,12000605,30000089,56,rapidbus_penang
12000605,12000603,30000089,31,rapidbus_penang
12000603,12000601,30000089,31,rapidbus_penang
12000601,12000124,30000089,96,rapidbus_penang
12000124,12000122,30000089,47,rapidbus_penang
12000122,12000121,30000089,67,rapidbus_penang
12000121,12002549,30000089,35,rapidbus_penang
12002549,12002322,30000089,117,rapidbus_penang
12002322,12000120,30000089,406,rapidbus_penang
12000120,12000123,30000089,88,rapidbus_penang
12000123,12000125,30000089,55,rapidbus_penang
12000125,12000600,30000089,59,rapidbus_penang
12000600,12000602,30000089,35,rapidbus_penang
12000602,12000604,30000089,48,rapidbus_penang
12000604,12000606,30000089,51,rapidbus_penang
12000606,12000089,30000089,57,rapidbus_penang
12000089,12000090,30000089,19,rapidbus_penang
12000090,12002544,30000089,50,rapidbus_penang
12002544,12000093,30000089,46,rapidbus_penang
12000093,12000095,30000089,52,rapidbus_penang
12000095,12000097,30000089,33,rapidbus_penang
12000097,12001997,30000089,52,rapidbus_penang
12001997,12001590,30000089,177,rapidbus_penang
12001590,12001591,30000089,38,rapidbus_penang
12001591,12001592,30000089,35,rapidbus_penang
12001592,12001595,30000089,32,rapidbus_penang
12001595,12001539,30000089,31,rapidbus_penang
12001539,12001536,30000089,29,rapidbus_penang
12001536,12001533,30000089,46,rapidbus_penang
12001533,12001529,30000089,52,rapidbus_penang
12001529,12001525,30000089,31,rapidbus_penang
12001525,12001521,30000089,115,rapidbus_penang
12001521,12001516,30000089,72,rapidbus_penang
12001516,12001514,30000089,14,rapidbus_penang
12001514,12001523,30000089,48,rapidbus_penang
12001523,12001526,30000089,36,rapidbus_penang
12001526,12001540,30000089,91,rapidbus_penang
12001540,12001542,30000089,61,rapidbus_penang
12001542,12001545,30000089,36,rapidbus_penang
12001545,12001546,30000089,35,rapidbus_penang
12001546,12001548,30000089,74,rapidbus_penang
12001548,12001550,30000089,107,rapidbus_penang
12001550,12001552,30000089,29,rapidbus_penang
12001552,12001554,30000089,91,rapidbus_penang
12001554,12001557,30000089,72,rapidbus_penang
12001557,12001559,30000089,69,rapidbus_penang
12001559,12000507,30000089,134,rapidbus_penang
12000507,12000505,30000089,76,rapidbus_penang
12000505,12000500,30000089,35,rapidbus_penang
12000500,12000499,30000089,29,rapidbus_penang
12000499,12000495,30000089,73,rapidbus_penang
12000495,12000494,30000089,95,rapidbus_penang
12000494,12000492,30000089,36,rapidbus_penang
12000492,12000490,30000089,28,rapidbus_penang
12000490,12000487,30000089,48,rapidbus_penang
12000487,12000486,30000089,39,rapidbus_penang
12000486,12000484,30000089,89,rapidbus_penang
12000484,12000639,30000089,76,rapidbus_penang
12000639,12000640,30000089,61,rapidbus_penang
12000640,12000641,30000089,19,rapidbus_penang
12000641,12000642,30000089,129,rapidbus_penang
12000642,12000643,30000089,160,rapidbus_penang
12000643,12002611,30000089,20,rapidbus_penang
12002611,12002612,30000089,21,rapidbus_penang
12002612,12002613,30000089,31,rapidbus_penang
12002613,12002614,30000089,51,rapidbus_penang
12002614,12002619,30000089,186,rapidbus_penang
12002619,12002620,30000089,73,rapidbus_penang
12002620,12002622,30000089,62,rapidbus_penang
12002622,12002621,30000089,105,rapidbus_penang
12002621,12002623,30000089,76,rapidbus_penang
12002623,12002624,30000089,96,rapidbus_penang
12002211,12001418,30000002,221,rapidbus_penang
12001418,12001422,30000002,126,rapidbus_penang
12001422,12001423,30000002,53,rapidbus_penang
12001423,12001425,30000002,74,rapidbus_penang
12001425,12001427,30000002,108,rapidbus_penang
12001427,12001460,30000002,104,rapidbus_penang
12001460,12001432,30000002,144,rapidbus_penang
12001432,12001435,30000002,141,rapidbus_penang
12001435,12001437,30000002,36,rapidbus_penang
12001437,12001439,30000002,35,rapidbus_penang
12001439,12002139,30000002,54,rapidbus_penang
12002139,12001443,30000002,70,rapidbus_penang
12001443,12001445,30000002,53,rapidbus_penang
12001445,12001446,30000002,58,rapidbus_penang
12001446,12002207,30000002,22,rapidbus_penang
12002207,12001448,30000002,53,rapidbus_penang
12001448,12001450,30000002,101,rapidbus_penang
12001450,12001452,30000002,79,rapidbus_penang
12001452,12001455,30000002,76,rapidbus_penang
12001455,12001457,30000002,52,rapidbus_penang
12001457,12001459,30000002,63,rapidbus_penang
12001459,12000860,30000002,148,rapidbus_penang
12000860,12000864,30000002,62,rapidbus_penang
12000864,12000866,30000002,61,rapidbus_penang
12000866,12000868,30000002,62,rapidbus_penang
12000868,12000871,30000002,74,rapidbus_penang
12000871,12000873,30000002,32,rapidbus_penang
12000873,12000073,30000002,91,rapidbus_penang
12000073,12000074,30000002,61,rapidbus_penang
12000074,12000448,30000002,58,rapidbus_penang
12000448,12000460,30000002,59,rapidbus_penang
12000460,12000455,30000002,77,rapidbus_penang
12000455,12000445,30000002,51,rapidbus_penang
12000445,12000453,30000002,55,rapidbus_penang
12000453,12000459,30000002,31,rapidbus_penang
12000459,12000462,30000002,28,rapidbus_penang
12000462,12001060,30000002,30,rapidbus_penang
12001060,12002116,30000002,96,rapidbus_penang
12002116,12000827,30000002,44,rapidbus_penang
12000827,12000830,30000002,67,rapidbus_penang
12000830,12002208,30000002,62,rapidbus_penang
12002208,12000051,30000002,39,rapidbus_penang
12000051,12001080,30000002,77,rapidbus_penang
12001080,12002203,30000002,64,rapidbus_penang
12002203,12001086,30000002,130,rapidbus_penang
12001086,12000361,30000002,30,rapidbus_penang
12000361,12000970,30000002,28,rapidbus_penang
12000970,12000972,30000002,16,rapidbus_penang
12000972,12000718,30000002,31,rapidbus_penang
12000718,12000719,30000002,20,rapidbus_penang
12000719,12000720,30000002,30,rapidbus_penang
12000720,12000721,30000002,16,rapidbus_penang
12000721,12000722,30000002,18,rapidbus_penang
12000722,12000723,30000002,23,rapidbus_penang
12000723,12000724,30000002,37,rapidbus_penang
12000724,12000726,30000002,32,rapidbus_penang
12000726,12000727,30000002,35,rapidbus_penang
12000727,12001644,30000002,81,rapidbus_penang
12001644,12001646,30000002,48,rapidbus_penang
12001646,12001648,30000002,38,rapidbus_penang
12001648,12001650,30000002,40,rapidbus_penang
12001650,12001382,30000002,92,rapidbus_penang
12001382,12001385,30000002,166,rapidbus_penang
12001385,12001386,30000002,74,rapidbus_penang
12001386,12001658,30000002,33,rapidbus_penang
12001658,12001659,30000002,52,rapidbus_penang
12001659,12001661,30000002,35,rapidbus_penang
12001661,12001663,30000002,48,rapidbus_penang
12001663,12001672,30000002,155,rapidbus_penang
12001672,12001675,30000002,65,rapidbus_penang
12001675,12001673,30000002,33,rapidbus_penang
12001673,12001668,30000002,39,rapidbus_penang
12001668,12001669,30000002,28,rapidbus_penang
12001669,12001676,30000002,33,rapidbus_penang
12001676,12003014,30000002,45,rapidbus_penang
12003014,12000212,30000002,47,rapidbus_penang
12000212,12000222,30000002,79,rapidbus_penang
12000222,12000227,30000002,79,rapidbus_penang
12000227,12000234,30000002,69,rapidbus_penang
12000234,12000229,30000002,26,rapidbus_penang
12000229,12002250,30000002,41,rapidbus_penang
12002250,12000231,30000002,43,rapidbus_penang
12000231,12002210,30000002,44,rapidbus_penang
12002210,12000238,30000002,33,rapidbus_penang
12000238,12000235,30000002,118,rapidbus_penang
12000235,12000225,30000002,33,rapidbus_penang
12000225,12000223,30000002,44,rapidbus_penang
12000223,12000220,30000002,29,rapidbus_penang
12000220,12000218,30000002,30,rapidbus_penang
12000218,12000216,30000002,36,rapidbus_penang
12000216,12000214,30000002,22,rapidbus_penang
12000214,12000210,30000002,31,rapidbus_penang
12000210,12000207,30000002,64,rapidbus_penang
12000207,12002251,30000002,38,rapidbus_penang
12002251,12000204,30000002,40,rapidbus_penang
12000204,12000202,30000002,201,rapidbus_penang
12000202,12002975,30000002,176,rapidbus_penang
12002975,12001766,30000002,44,rapidbus_penang
12001766,12001763,30000002,39,rapidbus_penang
12001763,12002223,30000002,29,rapidbus_penang
12002223,12002224,30000002,18,rapidbus_penang
12002224,12002200,30000002,48,rapidbus_penang
12002200,12001752,30000002,38,rapidbus_penang
12001752,12001750,30000002,21,rapidbus_penang
12001750,12001754,30000002,24,rapidbus_penang
12001754,12001756,30000002,79,rapidbus_penang
12001756,12001760,30000002,59,rapidbus_penang
12001760,12001757,30000002,50,rapidbus_penang
12001757,12002252,30000002,25,rapidbus_penang
12002252,12001765,30000002,38,rapidbus_penang
12001765,12001761,30000002,46,rapidbus_penang
12001761,12001758,30000002,28,rapidbus_penang
12001758,12001759,30000002,29,rapidbus_penang
12001759,12001762,30000002,22,rapidbus_penang
12001762,12001764,30000002,117,rapidbus_penang
12001764,12001767,30000002,57,rapidbus_penang
12001767,12000203,30000002,177,rapidbus_penang
12000203,12000205,30000002,189,rapidbus_penang
12000205,12002230,30000002,39,rapidbus_penang
12002230,12000206,30000002,26,rapidbus_penang
12000206,12002204,30000002,57,rapidbus_penang
12002204,12000215,30000002,57,rapidbus_penang
12000215,12000217,30000002,31,rapidbus_penang
12000217,12000221,30000002,34,rapidbus_penang
12000221,12000224,30000002,28,rapidbus_penang
12000224,12000228,30000002,41,rapidbus_penang
12000228,12000236,30000002,30,rapidbus_penang
12000236,12000239,30000002,35,rapidbus_penang
12000239,12000237,30000002,77,rapidbus_penang
12000237,12002253,30000002,34,rapidbus_penang
12002253,12000232,30000002,38,rapidbus_penang
12000232,12002206,30000002,38,rapidbus_penang
12002206,12000230,30000002,38,rapidbus_penang
12000230,12000233,30000002,24,rapidbus_penang
12000233,12000226,30000002,74,rapidbus_penang
12000226,12000219,30000002,71,rapidbus_penang
12000219,12000213,30000002,67,rapidbus_penang
12000213,12000208,30000002,32,rapidbus_penang
12000208,12001677,30000002,59,rapidbus_penang
12001677,12001671,30000002,31,rapidbus_penang
12001671,12001670,30000002,29,rapidbus_penang
12001670,12001678,30000002,42,rapidbus_penang
12001678,12001679,30000002,32,rapidbus_penang
12001679,12001674,30000002,36,rapidbus_penang
12001674,12001667,30000002,80,rapidbus_penang
12001667,12001664,30000002,76,rapidbus_penang
12001664,12001662,30000002,44,rapidbus_penang
12001662,12001660,30000002,38,rapidbus_penang
12001660,12001657,30000002,58,rapidbus_penang
12001657,12002209,30000002,93,rapidbus_penang
12002209,12001383,30000002,175,rapidbus_penang
12001383,12001651,30000002,38,rapidbus_penang
12001651,12001649,30000002,47,rapidbus_penang
12001649,12001647,30000002,50,rapidbus_penang
12001647,12001645,30000002,43,rapidbus_penang
12001645,12000105,30000002,27,rapidbus_penang
12000105,12000102,30000002,45,rapidbus_penang
12000102,12000101,30000002,31,rapidbus_penang
12000101,12000371,30000002,33,rapidbus_penang
12000371,12000369,30000002,41,rapidbus_penang
12000369,12000368,30000002,29,rapidbus_penang
12000368,12000367,30000002,29,rapidbus_penang
12000367,12000365,30000002,54,rapidbus_penang
12000365,12000363,30000002,40,rapidbus_penang
12000363,12000362,30000002,25,rapidbus_penang
12000362,12000361,30000002,23,rapidbus_penang
12000361,12001084,30000002,68,rapidbus_penang
12001084,12001083,30000002,26,rapidbus_penang
12001083,12000833,30000002,35,rapidbus_penang
12000833,12000832,30000002,36,rapidbus_penang
12000832,12000831,30000002,31,rapidbus_penang
12000831,12000829,30000002,36,rapidbus_penang
12000829,12000828,30000002,54,rapidbus_penang
12000828,12001060,30000002,28,rapidbus_penang
12002116,12000461,30000002,38,rapidbus_penang
12000461,12000456,30000002,30,rapidbus_penang
12000456,12000443,30000002,41,rapidbus_penang
12000443,12002112,30000002,42,rapidbus_penang
12002112,12000449,30000002,43,rapidbus_penang
12000449,12000458,30000002,52,rapidbus_penang
12000458,12000077,30000002,49,rapidbus_penang
12000077,12000076,30000002,32,rapidbus_penang
12000076,12000075,30000002,45,rapidbus_penang
12000075,12000072,30000002,67,rapidbus_penang
12000072,12000872,30000002,85,rapidbus_penang
12000872,12000870,30000002,25,rapidbus_penang
12000870,12000869,30000002,60,rapidbus_penang
12000869,12000867,30000002,50,rapidbus_penang
12000867,12000862,30000002,77,rapidbus_penang
12000862,12000861,30000002,39,rapidbus_penang
12000861,12001458,30000002,172,rapidbus_penang
12001458,12001456,30000002,55,rapidbus_penang
12001456,12001454,30000002,46,rapidbus_penang
12001454,12001453,30000002,41,rapidbus_penang
12001453,12001451,30000002,53,rapidbus_penang
12001451,12001449,30000002,134,rapidbus_penang
12001449,12002205,30000002,126,rapidbus_penang
12002205,12001444,30000002,35,rapidbus_penang
12001444,12001442,30000002,49,rapidbus_penang
12001442,12001440,30000002,24,rapidbus_penang
12001440,12001438,30000002,44,rapidbus_penang
12001438,12001434,30000002,55,rapidbus_penang
12001434,12001433,30000002,103,rapidbus_penang
12001433,12001431,30000002,130,rapidbus_penang
12001431,12001426,30000002,129,rapidbus_penang
12001426,12001424,30000002,98,rapidbus_penang
12001424,12001420,30000002,127,rapidbus_penang
12001420,12001419,30000002,103,rapidbus_penang
12001419,12002211,30000002,176,rapidbus_penang
12002988,12001937,30000003,57,rapidbus_penang
12001937,12002116,30000003,116,rapidbus_penang
12002116,12000356,30000003,177,rapidbus_penang
12000356,12000357,30000003,105,rapidbus_penang
12000357,12000358,30000003,52,rapidbus_penang
12000358,12003016,30000003,100,rapidbus_penang
12003016,12000360,30000003,48,rapidbus_penang
12000360,12000972,30000003,76,rapidbus_penang
12000972,12000718,30000003,53,rapidbus_penang
12000718,12000719,30000003,34,rapidbus_penang
12000719,12000720,30000003,49,rapidbus_penang
12000720,12000721,30000003,29,rapidbus_penang
12000721,12000722,30000003,29,rapidbus_penang
12000722,12000723,30000003,42,rapidbus_penang
12000723,12000724,30000003,61,rapidbus_penang
12000724,12000726,30000003,55,rapidbus_penang
12000726,12000727,30000003,58,rapidbus_penang
12000727,12000105,30000003,117,rapidbus_penang
12000105,12000102,30000003,81,rapidbus_penang
12000102,12000101,30000003,57,rapidbus_penang
12000101,12000371,30000003,59,rapidbus_penang
12000371,12000369,30000003,74,rapidbus_penang
12000369,12000368,30000003,53,rapidbus_penang
12000368,12000367,30000003,53,rapidbus_penang
12000367,12000365,30000003,96,rapidbus_penang
12000365,12000363,30000003,71,rapidbus_penang
12000363,12000362,30000003,47,rapidbus_penang
12000362,12000361,30000003,43,rapidbus_penang
12000361,12000970,30000003,48,rapidbus_penang
12000970,12002220,30000003,113,rapidbus_penang
12002220,12001416,30000003,46,rapidbus_penang
12001416,12001415,30000003,48,rapidbus_penang
12001415,12000808,30000003,121,rapidbus_penang
12000808,12000052,30000003,101,rapidbus_penang
12000052,12000831,30000003,86,rapidbus_penang
12000831,12000829,30000003,65,rapidbus_penang
12000829,12000828,30000003,96,rapidbus_penang
12000828,12001060,30000003,52,rapidbus_penang
12001060,12002988,30000003,212,rapidbus_penang
12001668,12001669,30000004,37,rapidbus_penang
12001669,12000817,30000004,57,rapidbus_penang
12000817,12000815,30000004,45,rapidbus_penang
12000815,12000814,30000004,70,rapidbus_penang
12000814,12000812,30000004,39,rapidbus_penang
12000812,12002015,30000004,68,rapidbus_penang
12002015,12002029,30000004,85,rapidbus_penang
12002029,12002030,30000004,46,rapidbus_penang
12002030,12002031,30000004,57,rapidbus_penang
12002031,12002219,30000004,77,rapidbus_penang
12002219,12000080,30000004,40,rapidbus_penang
12000080,12000826,30000004,88,rapidbus_penang
12000826,12001563,30000004,79,rapidbus_penang
12001563,12001667,30000004,107,rapidbus_penang
12001667,12001664,30000004,105,rapidbus_penang
12001664,12000481,30000004,71,rapidbus_penang
12000481,12000480,30000004,57,rapidbus_penang
12000480,12000288,30000004,70,rapidbus_penang
12000288,12000478,30000004,88,rapidbus_penang
12000478,12000807,30000004,114,rapidbus_penang
12000807,12000901,30000004,122,rapidbus_penang
12000901,12000899,30000004,92,rapidbus_penang
12000899,12000898,30000004,101,rapidbus_penang
12000898,12000895,30000004,80,rapidbus_penang
12000895,12000371,30000004,73,rapidbus_penang
12000371,12000369,30000004,59,rapidbus_penang
12000369,12000368,30000004,43,rapidbus_penang
12000368,12000367,30000004,42,rapidbus_penang
12000367,12000365,30000004,75,rapidbus_penang
12000365,12000363,30000004,57,rapidbus_penang
12000363,12000362,30000004,38,rapidbus_penang
12000362,12000361,30000004,34,rapidbus_penang
12000361,12000970,30000004,38,rapidbus_penang
12000970,12002220,30000004,89,rapidbus_penang
12002220,12001416,30000004,37,rapidbus_penang
12001416,12001415,30000004,38,rapidbus_penang
12001415,12001414,30000004,79,rapidbus_penang
12001414,12001411,30000004,42,rapidbus_penang
12001411,12001412,30000004,46,rapidbus_penang
12001412,12001927,30000004,122,rapidbus_penang
12001927,12001926,30000004,93,rapidbus_penang
12001926,12001928,30000004,48,rapidbus_penang
12001928,12001066,30000004,80,rapidbus_penang
12001066,12001064,30000004,59,rapidbus_penang
12001064,12001061,30000004,30,rapidbus_penang
12001061,12001937,30000004,178,rapidbus_penang
12001937,12002988,30000004,105,rapidbus_penang
12002988,12001937,30000004,51,rapidbus_penang
12001937,12002116,30000004,103,rapidbus_penang
12002116,12001832,30000004,156,rapidbus_penang
12001832,12001835,30000004,63,rapidbus_penang
12001835,12001410,30000004,96,rapidbus_penang
12001410,12001413,30000004,46,rapidbus_penang
12001413,12003016,30000004,223,rapidbus_penang
12003016,12000360,30000004,43,rapidbus_penang
12000360,12000972,30000004,68,rapidbus_penang
12000972,12000718,30000004,48,rapidbus_penang
12000718,12000719,30000004,31,rapidbus_penang
12000719,12000720,30000004,45,rapidbus_penang
12000720,12000721,30000004,27,rapidbus_penang
12000721,12000722,30000004,28,rapidbus_penang
12000722,12000723,30000004,38,rapidbus_penang
12000723,12000724,30000004,56,rapidbus_penang
12000724,12000726,30000004,50,rapidbus_penang
12000726,12000727,30000004,53,rapidbus_penang
12000727,12000105,30000004,103,rapidbus_penang
12000105,12000102,30000004,73,rapidbus_penang
12000102,12000894,30000004,103,rapidbus_penang
12000894,12000896,30000004,52,rapidbus_penang
12000896,12000897,30000004,83,rapidbus_penang
12000897,12000900,30000004,208,rapidbus_penang
12000900,12000807,30000004,135,rapidbus_penang
12000807,12000477,30000004,132,rapidbus_penang
12000477,12000289,30000004,105,rapidbus_penang
12000289,12000482,30000004,80,rapidbus_penang
12000482,12000483,30000004,58,rapidbus_penang
12000483,12001663,30000004,73,rapidbus_penang
12001663,12001564,30000004,231,rapidbus_penang
12001564,12000825,30000004,98,rapidbus_penang
12000825,12000081,30000004,83,rapidbus_penang
12000081,12002239,30000004,66,rapidbus_penang
12002239,12002028,30000004,92,rapidbus_penang
12002028,12002026,30000004,57,rapidbus_penang
12002026,12002027,30000004,33,rapidbus_penang
12002027,12002018,30000004,86,rapidbus_penang
12002018,12002019,30000004,31,rapidbus_penang
12002019,12000811,30000004,67,rapidbus_penang
12000811,12000813,30000004,51,rapidbus_penang
12000813,12000816,30000004,101,rapidbus_penang
12000816,12000818,30000004,52,rapidbus_penang
12000818,12001671,30000004,51,rapidbus_penang
12001671,12001670,30000004,71,rapidbus_penang
12001643,12000862,30000048,165,rapidbus_penang
12000862,12001960,30000048,147,rapidbus_penang
12001960,12002002,30000048,48,rapidbus_penang
12002002,12001641,30000048,82,rapidbus_penang
12001641,12001640,30000048,169,rapidbus_penang
12001640,12001069,30000048,72,rapidbus_penang
12001069,12001070,30000048,56,rapidbus_penang
12001070,12001071,30000048,48,rapidbus_penang
12001071,12002278,30000048,61,rapidbus_penang
12002278,12001072,30000048,101,rapidbus_penang
12001072,12001073,30000048,68,rapidbus_penang
12001073,12001076,30000048,84,rapidbus_penang
12001076,12001077,30000048,112,rapidbus_penang
12001077,12001078,30000048,94,rapidbus_penang
12001078,12000455,30000048,111,rapidbus_penang
12000455,12000445,30000048,101,rapidbus_penang
12000445,12000453,30000048,110,rapidbus_penang
12000453,12000459,30000048,62,rapidbus_penang
12000459,12000462,30000048,59,rapidbus_penang
12000462,12001060,30000048,61,rapidbus_penang
12001060,12001832,30000048,130,rapidbus_penang
12001832,12001835,30000048,86,rapidbus_penang
12001835,12001399,30000048,53,rapidbus_penang
12001399,12001397,30000048,46,rapidbus_penang
12001397,12001921,30000048,87,rapidbus_penang
12001921,12001919,30000048,80,rapidbus_penang
12001919,12001917,30000048,91,rapidbus_penang
12001917,12002318,30000048,96,rapidbus_penang
12002318,12002056,30000048,63,rapidbus_penang
12002056,12002058,30000048,116,rapidbus_penang
12002058,12002971,30000048,41,rapidbus_penang
12002971,12001943,30000048,30,rapidbus_penang
12001943,12002972,30000048,75,rapidbus_penang
12002972,12002057,30000048,68,rapidbus_penang
12002057,12002113,30000048,127,rapidbus_penang
12002113,12000007,30000048,84,rapidbus_penang
12000007,12001916,30000048,90,rapidbus_penang
12001916,12001918,30000048,79,rapidbus_penang
12001918,12001920,30000048,63,rapidbus_penang
12001920,12001922,30000048,103,rapidbus_penang
12001922,12001064,30000048,77,rapidbus_penang
12001064,12001061,30000048,53,rapidbus_penang
12001061,12002116,30000048,194,rapidbus_penang
12002116,12000461,30000048,96,rapidbus_penang
12000461,12000456,30000048,76,rapidbus_penang
12000456,12000443,30000048,103,rapidbus_penang
12000443,12002112,30000048,105,rapidbus_penang
12002112,12000449,30000048,108,rapidbus_penang
12000449,12001089,30000048,124,rapidbus_penang
12001089,12001088,30000048,86,rapidbus_penang
12001088,12001075,30000048,176,rapidbus_penang
12001075,12001074,30000048,70,rapidbus_penang
12001074,12001087,30000048,96,rapidbus_penang
12001087,12002279,30000048,94,rapidbus_penang
12002279,12000568,30000048,186,rapidbus_penang
12000568,12000584,30000048,94,rapidbus_penang
12000584,12000567,30000048,150,rapidbus_penang
12000567,12000582,30000048,95,rapidbus_penang
12000582,12001958,30000048,130,rapidbus_penang
12001958,12001959,30000048,125,rapidbus_penang
12001959,12001960,30000048,88,rapidbus_penang
12002002,12001642,30000048,98,rapidbus_penang
12001642,12001643,30000048,101,rapidbus_penang
12002113,12000007,30000049,90,rapidbus_penang
12000007,12001916,30000049,98,rapidbus_penang
12001916,12000610,30000049,129,rapidbus_penang
12000610,12001911,30000049,117,rapidbus_penang
12001911,12001937,30000049,203,rapidbus_penang
12001937,12002116,30000049,172,rapidbus_penang
12002116,12000474,30000049,296,rapidbus_penang
12000474,12000012,30000049,359,rapidbus_penang
12000012,12002016,30000049,74,rapidbus_penang
12002016,12000005,30000049,90,rapidbus_penang
12000005,12001990,30000049,320,rapidbus_penang
12001990,12001946,30000049,124,rapidbus_penang
12001946,12001947,30000049,122,rapidbus_penang
12001947,12001948,30000049,74,rapidbus_penang
12001948,12002076,30000049,138,rapidbus_penang
12002076,12000006,30000049,581,rapidbus_penang
12000006,12002017,30000049,90,rapidbus_penang
12002017,12000009,30000049,69,rapidbus_penang
12000009,12000003,30000049,213,rapidbus_penang
12000003,12000842,30000049,57,rapidbus_penang
12000842,12001937,30000049,131,rapidbus_penang
12001937,12001910,30000049,122,rapidbus_penang
12001910,12001915,30000049,88,rapidbus_penang
12001915,12000611,30000049,83,rapidbus_penang
12000611,12001917,30000049,119,rapidbus_penang
12001917,12002318,30000049,119,rapidbus_penang
12002318,12002056,30000049,81,rapidbus_penang
12002056,12002058,30000049,146,rapidbus_penang
12002058,12002971,30000049,55,rapidbus_penang
12002971,12001943,30000049,40,rapidbus_penang
12001943,12002972,30000049,95,rapidbus_penang
12002972,12002057,30000049,88,rapidbus_penang
12002057,12002113,30000049,157,rapidbus_penang
12001018,12002102,30000050,62,rapidbus_penang
12002102,12002099,30000050,78,rapidbus_penang
12002099,12002100,30000050,24,rapidbus_penang
12002100,12002101,30000050,41,rapidbus_penang
12002101,12001020,30000050,100,rapidbus_penang
12001020,12002286,30000050,85,rapidbus_penang
12002286,12001023,30000050,43,rapidbus_penang
12001023,12001969,30000050,133,rapidbus_penang
12001969,12001971,30000050,52,rapidbus_penang
12001971,12001973,30000050,37,rapidbus_penang
12001973,12002001,30000050,73,rapidbus_penang
12002001,12001998,30000050,29,rapidbus_penang
12001998,12001372,30000050,139,rapidbus_penang
12001372,12000048,30000050,56,rapidbus_penang
12000048,12000050,30000050,31,rapidbus_penang
12000050,12001976,30000050,101,rapidbus_penang
12001976,12001978,30000050,75,rapidbus_penang
12001978,12002301,30000050,186,rapidbus_penang
12002301,12002048,30000050,92,rapidbus_penang
12002048,12000869,30000050,138,rapidbus_penang
12000869,12000867,30000050,75,rapidbus_penang
12000867,12000862,30000050,115,rapidbus_penang
12000862,12001960,30000050,104,rapidbus_penang
12001960,12002002,30000050,34,rapidbus_penang
12002002,12001641,30000050,57,rapidbus_penang
12001641,12001640,30000050,118,rapidbus_penang
12001640,12001069,30000050,50,rapidbus_penang
12001069,12001070,30000050,39,rapidbus_penang
12001070,12001071,30000050,34,rapidbus_penang
12001071,12000568,30000050,112,rapidbus_penang
12000568,12000584,30000050,56,rapidbus_penang
12000584,12000567,30000050,90,rapidbus_penang
12000567,12000582,30000050,57,rapidbus_penang
12000582,12000581,30000050,57,rapidbus_penang
12000581,12001887,30000050,427,rapidbus_penang
12001887,12000565,30000050,461,rapidbus_penang
12000565,12000566,30000050,61,rapidbus_penang
12000566,12002319,30000050,104,rapidbus_penang
12002319,12002002,30000050,176,rapidbus_penang
12001641,12002246,30000050,93,rapidbus_penang
12002246,12002247,30000050,43,rapidbus_penang
12002247,12000537,30000050,129,rapidbus_penang
12000537,12002022,30000050,143,rapidbus_penang
12002022,12002023,30000050,61,rapidbus_penang
12002023,12001980,30000050,101,rapidbus_penang
12001980,12001979,30000050,145,rapidbus_penang
12001979,12001977,30000050,84,rapidbus_penang
12001977,12001975,30000050,51,rapidbus_penang
12001975,12000049,30000050,106,rapidbus_penang
12000049,12001372,30000050,146,rapidbus_penang
12001372,12001999,30000050,72,rapidbus_penang
12001999,12001974,30000050,60,rapidbus_penang
12001974,12001972,30000050,57,rapidbus_penang
